sample_id,phrase_index,endpoint,current_s,automatic_s,duration_s,char_start,char_end,text,alignment_source,annotator,review_fingerprint,reference_s,reviewer,review_status,reference_source,reference_id,decision_note,flags,validation_state,validation_error
-RfYyzHpjk4$_$8,0,end_s,0.9700000286102295,0.9700000286102295,4.588997,0,13,"It's pretty, ",mfa-3.4.1/english_mfa-3.1.0,,856b435453bd1b1a99a3ae53d26b484a608a7e7df76a7c617aa7301d9a037018,,,pending,,,,automatic_quality_merge,pending,
-RfYyzHpjk4$_$8,1,start_s,0.9700000286102295,0.9700000286102295,4.588997,13,46,pretty easy to do but you got to ,mfa-3.4.1/english_mfa-3.1.0,,856b435453bd1b1a99a3ae53d26b484a608a7e7df76a7c617aa7301d9a037018,,,pending,,,,,pending,
-RfYyzHpjk4$_$8,1,end_s,2.4200000762939453,2.4200000762939453,4.588997,13,46,pretty easy to do but you got to ,mfa-3.4.1/english_mfa-3.1.0,,856b435453bd1b1a99a3ae53d26b484a608a7e7df76a7c617aa7301d9a037018,,,pending,,,,,pending,
-RfYyzHpjk4$_$8,2,start_s,2.4200000762939453,2.4200000762939453,4.588997,46,81,set up those numbers ahead of time.,mfa-3.4.1/english_mfa-3.1.0,,856b435453bd1b1a99a3ae53d26b484a608a7e7df76a7c617aa7301d9a037018,,,pending,,,,,pending,
-RfYyzHpjk4$_$8,2,end_s,4.0,4.0,4.588997,46,81,set up those numbers ahead of time.,mfa-3.4.1/english_mfa-3.1.0,,856b435453bd1b1a99a3ae53d26b484a608a7e7df76a7c617aa7301d9a037018,,,pending,,,,,pending,
-THoVjtIkeU$_$12,0,start_s,0.0,0.0,14.896029,0,10,What ever ,mfa-3.4.1/english_mfa-3.1.0,,110d413a66a6a41f5c4aee32d4c7f2990dc9a07e7ad83741ad5cf8b7e8e69f21,,,pending,,,,automatic_quality_merge,pending,
-THoVjtIkeU$_$12,0,end_s,0.9300000071525574,0.9300000071525574,14.896029,0,10,What ever ,mfa-3.4.1/english_mfa-3.1.0,,110d413a66a6a41f5c4aee32d4c7f2990dc9a07e7ad83741ad5cf8b7e8e69f21,,,pending,,,,automatic_quality_merge,pending,
-THoVjtIkeU$_$12,1,start_s,1.590000033378601,1.590000033378601,14.896029,10,49,we turn our attention to is what grows ,mfa-3.4.1/english_mfa-3.1.0,,110d413a66a6a41f5c4aee32d4c7f2990dc9a07e7ad83741ad5cf8b7e8e69f21,,,pending,,,,,pending,
-THoVjtIkeU$_$12,1,end_s,3.9600000381469727,3.9600000381469727,14.896029,10,49,we turn our attention to is what grows ,mfa-3.4.1/english_mfa-3.1.0,,110d413a66a6a41f5c4aee32d4c7f2990dc9a07e7ad83741ad5cf8b7e8e69f21,,,pending,,,,,pending,
-THoVjtIkeU$_$12,2,start_s,4.340000152587891,4.340000152587891,14.896029,49,87,and so if we believe that anything is ,mfa-3.4.1/english_mfa-3.1.0,,110d413a66a6a41f5c4aee32d4c7f2990dc9a07e7ad83741ad5cf8b7e8e69f21,,,pending,,,,,pending,
-THoVjtIkeU$_$12,2,end_s,6.239999771118164,6.239999771118164,14.896029,49,87,and so if we believe that anything is ,mfa-3.4.1/english_mfa-3.1.0,,110d413a66a6a41f5c4aee32d4c7f2990dc9a07e7ad83741ad5cf8b7e8e69f21,,,pending,,,,,pending,
-THoVjtIkeU$_$12,3,start_s,6.239999771118164,6.239999771118164,14.896029,87,97,"possible, ",mfa-3.4.1/english_mfa-3.1.0,,110d413a66a6a41f5c4aee32d4c7f2990dc9a07e7ad83741ad5cf8b7e8e69f21,,,pending,,,,,pending,
-THoVjtIkeU$_$12,3,end_s,6.75,6.75,14.896029,87,97,"possible, ",mfa-3.4.1/english_mfa-3.1.0,,110d413a66a6a41f5c4aee32d4c7f2990dc9a07e7ad83741ad5cf8b7e8e69f21,,,pending,,,,,pending,
-THoVjtIkeU$_$12,4,start_s,6.75,6.75,14.896029,97,103,if we ,mfa-3.4.1/english_mfa-3.1.0,,110d413a66a6a41f5c4aee32d4c7f2990dc9a07e7ad83741ad5cf8b7e8e69f21,,,pending,,,,,pending,
-THoVjtIkeU$_$12,4,end_s,7.210000038146973,7.210000038146973,14.896029,97,103,if we ,mfa-3.4.1/english_mfa-3.1.0,,110d413a66a6a41f5c4aee32d4c7f2990dc9a07e7ad83741ad5cf8b7e8e69f21,,,pending,,,,,pending,
-THoVjtIkeU$_$12,5,start_s,7.539999961853027,7.539999961853027,14.896029,103,111,believe ,mfa-3.4.1/english_mfa-3.1.0,,110d413a66a6a41f5c4aee32d4c7f2990dc9a07e7ad83741ad5cf8b7e8e69f21,,,pending,,,,,pending,
-THoVjtIkeU$_$12,5,end_s,8.15999984741211,8.15999984741211,14.896029,103,111,believe ,mfa-3.4.1/english_mfa-3.1.0,,110d413a66a6a41f5c4aee32d4c7f2990dc9a07e7ad83741ad5cf8b7e8e69f21,,,pending,,,,,pending,
-THoVjtIkeU$_$12,6,start_s,8.529999732971191,8.529999732971191,14.896029,111,116,that ,mfa-3.4.1/english_mfa-3.1.0,,110d413a66a6a41f5c4aee32d4c7f2990dc9a07e7ad83741ad5cf8b7e8e69f21,,,pending,,,,,pending,
-THoVjtIkeU$_$12,6,end_s,8.800000190734863,8.800000190734863,14.896029,111,116,that ,mfa-3.4.1/english_mfa-3.1.0,,110d413a66a6a41f5c4aee32d4c7f2990dc9a07e7ad83741ad5cf8b7e8e69f21,,,pending,,,,,pending,
-THoVjtIkeU$_$12,7,start_s,9.380000114440918,9.380000114440918,14.896029,116,157,social justice can be achieved and if we ,mfa-3.4.1/english_mfa-3.1.0,,110d413a66a6a41f5c4aee32d4c7f2990dc9a07e7ad83741ad5cf8b7e8e69f21,,,pending,,,,,pending,
-THoVjtIkeU$_$12,7,end_s,11.260000228881836,11.260000228881836,14.896029,116,157,social justice can be achieved and if we ,mfa-3.4.1/english_mfa-3.1.0,,110d413a66a6a41f5c4aee32d4c7f2990dc9a07e7ad83741ad5cf8b7e8e69f21,,,pending,,,,,pending,
-THoVjtIkeU$_$12,8,start_s,11.260000228881836,11.260000228881836,14.896029,157,175,"believe in youth, ",mfa-3.4.1/english_mfa-3.1.0,,110d413a66a6a41f5c4aee32d4c7f2990dc9a07e7ad83741ad5cf8b7e8e69f21,,,pending,,,,,pending,
-THoVjtIkeU$_$12,8,end_s,12.430000305175781,12.430000305175781,14.896029,157,175,"believe in youth, ",mfa-3.4.1/english_mfa-3.1.0,,110d413a66a6a41f5c4aee32d4c7f2990dc9a07e7ad83741ad5cf8b7e8e69f21,,,pending,,,,,pending,
-THoVjtIkeU$_$12,9,start_s,13.100000381469727,13.100000381469727,14.896029,175,207,they will believe in themselves.,mfa-3.4.1/english_mfa-3.1.0,,110d413a66a6a41f5c4aee32d4c7f2990dc9a07e7ad83741ad5cf8b7e8e69f21,,,pending,,,,,pending,
-THoVjtIkeU$_$12,9,end_s,14.805,14.805,14.896029,175,207,they will believe in themselves.,mfa-3.4.1/english_mfa-3.1.0,,110d413a66a6a41f5c4aee32d4c7f2990dc9a07e7ad83741ad5cf8b7e8e69f21,,,pending,,,,,pending,
-THoVjtIkeU$_$2,0,start_s,0.0,0.0,4.291992,0,8,I think ,mfa-3.4.1/english_mfa-3.1.0,,6267c2666cd32b30f0ce646871d6fcbe8b656e447184c30f28e5f57782cb1b54,,,pending,,,,,pending,
-THoVjtIkeU$_$2,0,end_s,0.49000000953674316,0.49000000953674316,4.291992,0,8,I think ,mfa-3.4.1/english_mfa-3.1.0,,6267c2666cd32b30f0ce646871d6fcbe8b656e447184c30f28e5f57782cb1b54,,,pending,,,,,pending,
-THoVjtIkeU$_$2,1,start_s,1.1299999952316284,1.1299999952316284,4.291992,8,63,social justice is extremely important for young people.,mfa-3.4.1/english_mfa-3.1.0,,6267c2666cd32b30f0ce646871d6fcbe8b656e447184c30f28e5f57782cb1b54,,,pending,,,,,pending,
-THoVjtIkeU$_$2,1,end_s,3.7100000381469727,3.7100000381469727,4.291992,8,63,social justice is extremely important for young people.,mfa-3.4.1/english_mfa-3.1.0,,6267c2666cd32b30f0ce646871d6fcbe8b656e447184c30f28e5f57782cb1b54,,,pending,,,,,pending,
-THoVjtIkeU$_$6,0,start_s,0.47999998927116394,0.47999998927116394,8.097005,0,41,You know that I think listening to young ,mfa-3.4.1/english_mfa-3.1.0,,5520bcde27412df5c6f70cb1f27c418bfe05534813d89b751f58578de1587001,,,pending,,,,,pending,
-THoVjtIkeU$_$6,0,end_s,2.25,2.25,8.097005,0,41,You know that I think listening to young ,mfa-3.4.1/english_mfa-3.1.0,,5520bcde27412df5c6f70cb1f27c418bfe05534813d89b751f58578de1587001,,,pending,,,,,pending,
-THoVjtIkeU$_$6,1,start_s,2.25,2.25,8.097005,41,49,"people, ",mfa-3.4.1/english_mfa-3.1.0,,5520bcde27412df5c6f70cb1f27c418bfe05534813d89b751f58578de1587001,,,pending,,,,,pending,
-THoVjtIkeU$_$6,1,end_s,2.609999895095825,2.609999895095825,8.097005,41,49,"people, ",mfa-3.4.1/english_mfa-3.1.0,,5520bcde27412df5c6f70cb1f27c418bfe05534813d89b751f58578de1587001,,,pending,,,,,pending,
-THoVjtIkeU$_$6,2,start_s,2.609999895095825,2.609999895095825,8.097005,49,89,taking in what they have to say because ,mfa-3.4.1/english_mfa-3.1.0,,5520bcde27412df5c6f70cb1f27c418bfe05534813d89b751f58578de1587001,,,pending,,,,,pending,
-THoVjtIkeU$_$6,2,end_s,4.489999771118164,4.489999771118164,8.097005,49,89,taking in what they have to say because ,mfa-3.4.1/english_mfa-3.1.0,,5520bcde27412df5c6f70cb1f27c418bfe05534813d89b751f58578de1587001,,,pending,,,,,pending,
-THoVjtIkeU$_$6,3,start_s,4.829999923706055,4.829999923706055,8.097005,89,128,what we have seen all around the world ,mfa-3.4.1/english_mfa-3.1.0,,5520bcde27412df5c6f70cb1f27c418bfe05534813d89b751f58578de1587001,,,pending,,,,,pending,
-THoVjtIkeU$_$6,3,end_s,6.409999847412109,6.409999847412109,8.097005,89,128,what we have seen all around the world ,mfa-3.4.1/english_mfa-3.1.0,,5520bcde27412df5c6f70cb1f27c418bfe05534813d89b751f58578de1587001,,,pending,,,,,pending,
-THoVjtIkeU$_$6,4,start_s,6.440000057220459,6.440000057220459,8.097005,128,150,is the power of youth.,mfa-3.4.1/english_mfa-3.1.0,,5520bcde27412df5c6f70cb1f27c418bfe05534813d89b751f58578de1587001,,,pending,,,,,pending,
-THoVjtIkeU$_$6,4,end_s,7.489999771118164,7.489999771118164,8.097005,128,150,is the power of youth.,mfa-3.4.1/english_mfa-3.1.0,,5520bcde27412df5c6f70cb1f27c418bfe05534813d89b751f58578de1587001,,,pending,,,,,pending,
-UUCSKoHeMA$_$0,0,start_s,1.190000057220459,1.190000057220459,7.8,0,36,I mentioned a word in the last clip ,mfa-3.4.1/english_mfa-3.1.0,,84bf4a0a87aad35c9979d26b379e72bc50b82538df29adaef7931e3133026657,,,pending,,,,,pending,
-UUCSKoHeMA$_$0,0,end_s,3.619999885559082,3.619999885559082,7.8,0,36,I mentioned a word in the last clip ,mfa-3.4.1/english_mfa-3.1.0,,84bf4a0a87aad35c9979d26b379e72bc50b82538df29adaef7931e3133026657,,,pending,,,,,pending,
-UUCSKoHeMA$_$0,1,start_s,3.7200000286102295,3.7200000286102295,7.8,36,55,"called 'monotone', ",mfa-3.4.1/english_mfa-3.1.0,,84bf4a0a87aad35c9979d26b379e72bc50b82538df29adaef7931e3133026657,,,pending,,,,,pending,
-UUCSKoHeMA$_$0,1,end_s,5.099999904632568,5.099999904632568,7.8,36,55,"called 'monotone', ",mfa-3.4.1/english_mfa-3.1.0,,84bf4a0a87aad35c9979d26b379e72bc50b82538df29adaef7931e3133026657,,,pending,,,,,pending,
-UUCSKoHeMA$_$0,2,start_s,5.429999828338623,5.429999828338623,7.8,55,93,and I want to talk about that briefly.,mfa-3.4.1/english_mfa-3.1.0,,84bf4a0a87aad35c9979d26b379e72bc50b82538df29adaef7931e3133026657,,,pending,,,,,pending,
-UUCSKoHeMA$_$0,2,end_s,7.732,7.732,7.8,55,93,and I want to talk about that briefly.,mfa-3.4.1/english_mfa-3.1.0,,84bf4a0a87aad35c9979d26b379e72bc50b82538df29adaef7931e3133026657,,,pending,,,,,pending,
-UacrmKiTn4$_$10,0,start_s,0.0,0.0,7.361979,0,9,"Because, ",mfa-3.4.1/english_mfa-3.1.0,,ab5bcd945b206372de80ce2e3c550302221b6ba89737d6f49d057488e6ea8bcf,,,pending,,,,,pending,
-UacrmKiTn4$_$10,0,end_s,0.36000001430511475,0.36000001430511475,7.361979,0,9,"Because, ",mfa-3.4.1/english_mfa-3.1.0,,ab5bcd945b206372de80ce2e3c550302221b6ba89737d6f49d057488e6ea8bcf,,,pending,,,,,pending,
-UacrmKiTn4$_$10,1,start_s,0.36000001430511475,0.36000001430511475,7.361979,9,25,if they are not ,mfa-3.4.1/english_mfa-3.1.0,,ab5bcd945b206372de80ce2e3c550302221b6ba89737d6f49d057488e6ea8bcf,,,pending,,,,,pending,
-UacrmKiTn4$_$10,1,end_s,1.659999966621399,1.659999966621399,7.361979,9,25,if they are not ,mfa-3.4.1/english_mfa-3.1.0,,ab5bcd945b206372de80ce2e3c550302221b6ba89737d6f49d057488e6ea8bcf,,,pending,,,,,pending,
-UacrmKiTn4$_$10,2,start_s,2.140000104904175,2.140000104904175,7.361979,25,69,in any way held accountable for reading the ,mfa-3.4.1/english_mfa-3.1.0,,ab5bcd945b206372de80ce2e3c550302221b6ba89737d6f49d057488e6ea8bcf,,,pending,,,,,pending,
-UacrmKiTn4$_$10,2,end_s,4.650000095367432,4.650000095367432,7.361979,25,69,in any way held accountable for reading the ,mfa-3.4.1/english_mfa-3.1.0,,ab5bcd945b206372de80ce2e3c550302221b6ba89737d6f49d057488e6ea8bcf,,,pending,,,,,pending,
-UacrmKiTn4$_$10,3,start_s,4.650000095367432,4.650000095367432,7.361979,69,78,material ,mfa-3.4.1/english_mfa-3.1.0,,ab5bcd945b206372de80ce2e3c550302221b6ba89737d6f49d057488e6ea8bcf,,,pending,,,,,pending,
-UacrmKiTn4$_$10,3,end_s,5.420000076293945,5.420000076293945,7.361979,69,78,material ,mfa-3.4.1/english_mfa-3.1.0,,ab5bcd945b206372de80ce2e3c550302221b6ba89737d6f49d057488e6ea8bcf,,,pending,,,,,pending,
-UacrmKiTn4$_$10,4,start_s,5.889999866485596,5.889999866485596,7.361979,78,95,they won't do it.,mfa-3.4.1/english_mfa-3.1.0,,ab5bcd945b206372de80ce2e3c550302221b6ba89737d6f49d057488e6ea8bcf,,,pending,,,,,pending,
-UacrmKiTn4$_$10,4,end_s,6.710000038146973,6.710000038146973,7.361979,78,95,they won't do it.,mfa-3.4.1/english_mfa-3.1.0,,ab5bcd945b206372de80ce2e3c550302221b6ba89737d6f49d057488e6ea8bcf,,,pending,,,,,pending,
-UacrmKiTn4$_$4,0,start_s,0.49000000953674316,0.49000000953674316,4.741016,0,41,Just given to their own devices they are ,mfa-3.4.1/english_mfa-3.1.0,,6e69028663403ec3026b3c398bcd121c3ea2dbdac4f5e64bef0d887d2e40b0de,,,pending,,,,,pending,
-UacrmKiTn4$_$4,0,end_s,2.430000066757202,2.430000066757202,4.741016,0,41,Just given to their own devices they are ,mfa-3.4.1/english_mfa-3.1.0,,6e69028663403ec3026b3c398bcd121c3ea2dbdac4f5e64bef0d887d2e40b0de,,,pending,,,,,pending,
-UacrmKiTn4$_$4,1,start_s,2.430000066757202,2.430000066757202,4.741016,41,72,not going to read the textbook.,mfa-3.4.1/english_mfa-3.1.0,,6e69028663403ec3026b3c398bcd121c3ea2dbdac4f5e64bef0d887d2e40b0de,,,pending,,,,,pending,
-UacrmKiTn4$_$4,1,end_s,4.179999828338623,4.179999828338623,4.741016,41,72,not going to read the textbook.,mfa-3.4.1/english_mfa-3.1.0,,6e69028663403ec3026b3c398bcd121c3ea2dbdac4f5e64bef0d887d2e40b0de,,,pending,,,,,pending,
-UuX1xuaiiE$_$0,0,start_s,0.07000000029802322,0.07000000029802322,3.633333,0,48,^it's amazing to see their enthusiasm and their ,mfa-3.4.1/english_mfa-3.1.0,,855bf3d62cfdcb8e092d019933296b5646c61afd9e315044392050e606ef5c11,,,pending,,,,ambiguous_face_selection;face_crop_fallback,pending,
-UuX1xuaiiE$_$0,0,end_s,2.5,2.5,3.633333,0,48,^it's amazing to see their enthusiasm and their ,mfa-3.4.1/english_mfa-3.1.0,,855bf3d62cfdcb8e092d019933296b5646c61afd9e315044392050e606ef5c11,,,pending,,,,ambiguous_face_selection;face_crop_fallback,pending,
-UuX1xuaiiE$_$0,1,start_s,2.5,2.5,3.633333,48,55,passion,mfa-3.4.1/english_mfa-3.1.0,,855bf3d62cfdcb8e092d019933296b5646c61afd9e315044392050e606ef5c11,,,pending,,,,ambiguous_face_selection;face_crop_fallback,pending,
-UuX1xuaiiE$_$0,1,end_s,3.575875,3.575875,3.633333,48,55,passion,mfa-3.4.1/english_mfa-3.1.0,,855bf3d62cfdcb8e092d019933296b5646c61afd9e315044392050e606ef5c11,,,pending,,,,ambiguous_face_selection;face_crop_fallback,pending,
-UuX1xuaiiE$_$1,0,start_s,0.5099999904632568,0.5099999904632568,10.35,0,34,^And all of them are really being ,mfa-3.4.1/english_mfa-3.1.0,,a13a7adf2e9a277d810287064f42441ad47070a98650ad98169c175385b18e56,,,pending,,,,ambiguous_face_selection;face_crop_fallback,pending,
-UuX1xuaiiE$_$1,0,end_s,2.0199999809265137,2.0199999809265137,10.35,0,34,^And all of them are really being ,mfa-3.4.1/english_mfa-3.1.0,,a13a7adf2e9a277d810287064f42441ad47070a98650ad98169c175385b18e56,,,pending,,,,ambiguous_face_selection;face_crop_fallback,pending,
-UuX1xuaiiE$_$1,1,start_s,2.490000009536743,2.490000009536743,10.35,34,57,able to explore ^these ,mfa-3.4.1/english_mfa-3.1.0,,a13a7adf2e9a277d810287064f42441ad47070a98650ad98169c175385b18e56,,,pending,,,,ambiguous_face_selection;face_crop_fallback,pending,
-UuX1xuaiiE$_$1,1,end_s,3.6700000762939453,3.6700000762939453,10.35,34,57,able to explore ^these ,mfa-3.4.1/english_mfa-3.1.0,,a13a7adf2e9a277d810287064f42441ad47070a98650ad98169c175385b18e56,,,pending,,,,ambiguous_face_selection;face_crop_fallback,pending,
-UuX1xuaiiE$_$1,2,start_s,4.53000020980835,4.53000020980835,10.35,57,97,different areas in depth ^in a way that ,mfa-3.4.1/english_mfa-3.1.0,,a13a7adf2e9a277d810287064f42441ad47070a98650ad98169c175385b18e56,,,pending,,,,ambiguous_face_selection;face_crop_fallback,pending,
-UuX1xuaiiE$_$1,2,end_s,7.210000038146973,7.210000038146973,10.35,57,97,different areas in depth ^in a way that ,mfa-3.4.1/english_mfa-3.1.0,,a13a7adf2e9a277d810287064f42441ad47070a98650ad98169c175385b18e56,,,pending,,,,ambiguous_face_selection;face_crop_fallback,pending,
-UuX1xuaiiE$_$1,3,start_s,7.269999980926514,7.269999980926514,10.35,97,148,really wasn't available ^before the center was here,mfa-3.4.1/english_mfa-3.1.0,,a13a7adf2e9a277d810287064f42441ad47070a98650ad98169c175385b18e56,,,pending,,,,ambiguous_face_selection;face_crop_fallback,pending,
-UuX1xuaiiE$_$1,3,end_s,10.267,10.267,10.35,97,148,really wasn't available ^before the center was here,mfa-3.4.1/english_mfa-3.1.0,,a13a7adf2e9a277d810287064f42441ad47070a98650ad98169c175385b18e56,,,pending,,,,ambiguous_face_selection;face_crop_fallback,pending,
-UuX1xuaiiE$_$3,0,start_s,0.5400000214576721,0.5400000214576721,4.130013,0,21,My goal is to become ,mfa-3.4.1/english_mfa-3.1.0,,c1d068a43a7ac770fe55104447e288203670222bfbe660c6fda437bd027cec44,,,pending,,,,,pending,
-UuX1xuaiiE$_$3,0,end_s,2.1600000858306885,2.1600000858306885,4.130013,0,21,My goal is to become ,mfa-3.4.1/english_mfa-3.1.0,,c1d068a43a7ac770fe55104447e288203670222bfbe660c6fda437bd027cec44,,,pending,,,,,pending,
-UuX1xuaiiE$_$3,1,start_s,2.5799999237060547,2.5799999237060547,4.130013,21,42,a human rights lawyer,mfa-3.4.1/english_mfa-3.1.0,,c1d068a43a7ac770fe55104447e288203670222bfbe660c6fda437bd027cec44,,,pending,,,,,pending,
-UuX1xuaiiE$_$3,1,end_s,3.680000066757202,3.680000066757202,4.130013,21,42,a human rights lawyer,mfa-3.4.1/english_mfa-3.1.0,,c1d068a43a7ac770fe55104447e288203670222bfbe660c6fda437bd027cec44,,,pending,,,,,pending,
-UuX1xuaiiE$_$6,0,start_s,0.5299999713897705,0.5299999713897705,8.113997,0,33,I ended up going to work for the ,mfa-3.4.1/english_mfa-3.1.0,,ef5afa3e9e3a971d5bc06d9f7e500f1d9f17e68506443f1ead9249f33ea7bde3,,,pending,,,,ambiguous_face_selection,pending,
-UuX1xuaiiE$_$6,0,end_s,2.049999952316284,2.049999952316284,8.113997,0,33,I ended up going to work for the ,mfa-3.4.1/english_mfa-3.1.0,,ef5afa3e9e3a971d5bc06d9f7e500f1d9f17e68506443f1ead9249f33ea7bde3,,,pending,,,,ambiguous_face_selection,pending,
-UuX1xuaiiE$_$6,1,start_s,2.049999952316284,2.049999952316284,8.113997,33,75,"US government as an intelligence analyst, ",mfa-3.4.1/english_mfa-3.1.0,,ef5afa3e9e3a971d5bc06d9f7e500f1d9f17e68506443f1ead9249f33ea7bde3,,,pending,,,,,pending,
-UuX1xuaiiE$_$6,1,end_s,4.110000133514404,4.110000133514404,8.113997,33,75,"US government as an intelligence analyst, ",mfa-3.4.1/english_mfa-3.1.0,,ef5afa3e9e3a971d5bc06d9f7e500f1d9f17e68506443f1ead9249f33ea7bde3,,,pending,,,,,pending,
-UuX1xuaiiE$_$6,2,start_s,4.960000038146973,4.960000038146973,8.113997,75,125,specializing in war crimes and human rights issues,mfa-3.4.1/english_mfa-3.1.0,,ef5afa3e9e3a971d5bc06d9f7e500f1d9f17e68506443f1ead9249f33ea7bde3,,,pending,,,,,pending,
-UuX1xuaiiE$_$6,2,end_s,7.943812,7.943812,8.113997,75,125,specializing in war crimes and human rights issues,mfa-3.4.1/english_mfa-3.1.0,,ef5afa3e9e3a971d5bc06d9f7e500f1d9f17e68506443f1ead9249f33ea7bde3,,,pending,,,,,pending,
-a55Q6RWvTA$_$3,0,start_s,0.5099999904632568,0.5099999904632568,22.153971,0,25,"And if you clip coupons, ",mfa-3.4.1/english_mfa-3.1.0,,89e8bb7ad75a6991102d0a38fd39511e3f6849349f796bb05e0ff1d98c780e4a,,,pending,,,,,pending,
-a55Q6RWvTA$_$3,0,end_s,2.630000114440918,2.630000114440918,22.153971,0,25,"And if you clip coupons, ",mfa-3.4.1/english_mfa-3.1.0,,89e8bb7ad75a6991102d0a38fd39511e3f6849349f796bb05e0ff1d98c780e4a,,,pending,,,,,pending,
-a55Q6RWvTA$_$3,1,start_s,2.630000114440918,2.630000114440918,22.153971,25,60,if you don't go out for dinner and ,mfa-3.4.1/english_mfa-3.1.0,,89e8bb7ad75a6991102d0a38fd39511e3f6849349f796bb05e0ff1d98c780e4a,,,pending,,,,,pending,
-a55Q6RWvTA$_$3,1,end_s,4.619999885559082,4.619999885559082,22.153971,25,60,if you don't go out for dinner and ,mfa-3.4.1/english_mfa-3.1.0,,89e8bb7ad75a6991102d0a38fd39511e3f6849349f796bb05e0ff1d98c780e4a,,,pending,,,,,pending,
-a55Q6RWvTA$_$3,2,start_s,4.619999885559082,4.619999885559082,22.153971,60,93,movies and things of that nature ,mfa-3.4.1/english_mfa-3.1.0,,89e8bb7ad75a6991102d0a38fd39511e3f6849349f796bb05e0ff1d98c780e4a,,,pending,,,,,pending,
-a55Q6RWvTA$_$3,2,end_s,6.429999828338623,6.429999828338623,22.153971,60,93,movies and things of that nature ,mfa-3.4.1/english_mfa-3.1.0,,89e8bb7ad75a6991102d0a38fd39511e3f6849349f796bb05e0ff1d98c780e4a,,,pending,,,,,pending,
-a55Q6RWvTA$_$3,3,start_s,6.860000133514404,6.860000133514404,22.153971,93,127,and try to take up things in life ,mfa-3.4.1/english_mfa-3.1.0,,89e8bb7ad75a6991102d0a38fd39511e3f6849349f796bb05e0ff1d98c780e4a,,,pending,,,,,pending,
-a55Q6RWvTA$_$3,3,end_s,8.869999885559082,8.869999885559082,22.153971,93,127,and try to take up things in life ,mfa-3.4.1/english_mfa-3.1.0,,89e8bb7ad75a6991102d0a38fd39511e3f6849349f796bb05e0ff1d98c780e4a,,,pending,,,,,pending,
-a55Q6RWvTA$_$3,4,start_s,8.869999885559082,8.869999885559082,22.153971,127,133,"that, ",mfa-3.4.1/english_mfa-3.1.0,,89e8bb7ad75a6991102d0a38fd39511e3f6849349f796bb05e0ff1d98c780e4a,,,pending,,,,,pending,
-a55Q6RWvTA$_$3,4,end_s,9.029999732971191,9.029999732971191,22.153971,127,133,"that, ",mfa-3.4.1/english_mfa-3.1.0,,89e8bb7ad75a6991102d0a38fd39511e3f6849349f796bb05e0ff1d98c780e4a,,,pending,,,,,pending,
-a55Q6RWvTA$_$3,5,start_s,9.029999732971191,9.029999732971191,22.153971,133,139,"well, ",mfa-3.4.1/english_mfa-3.1.0,,89e8bb7ad75a6991102d0a38fd39511e3f6849349f796bb05e0ff1d98c780e4a,,,pending,,,,,pending,
-a55Q6RWvTA$_$3,5,end_s,9.359999656677246,9.359999656677246,22.153971,133,139,"well, ",mfa-3.4.1/english_mfa-3.1.0,,89e8bb7ad75a6991102d0a38fd39511e3f6849349f796bb05e0ff1d98c780e4a,,,pending,,,,,pending,
-a55Q6RWvTA$_$3,6,start_s,9.359999656677246,9.359999656677246,22.153971,139,181,"they always say, ""the best things in life ",mfa-3.4.1/english_mfa-3.1.0,,89e8bb7ad75a6991102d0a38fd39511e3f6849349f796bb05e0ff1d98c780e4a,,,pending,,,,,pending,
-a55Q6RWvTA$_$3,6,end_s,11.229999542236328,11.229999542236328,22.153971,139,181,"they always say, ""the best things in life ",mfa-3.4.1/english_mfa-3.1.0,,89e8bb7ad75a6991102d0a38fd39511e3f6849349f796bb05e0ff1d98c780e4a,,,pending,,,,,pending,
-a55Q6RWvTA$_$3,7,start_s,11.229999542236328,11.229999542236328,22.153971,181,192,"are free"". ",mfa-3.4.1/english_mfa-3.1.0,,89e8bb7ad75a6991102d0a38fd39511e3f6849349f796bb05e0ff1d98c780e4a,,,pending,,,,,pending,
-a55Q6RWvTA$_$3,7,end_s,11.850000381469727,11.850000381469727,22.153971,181,192,"are free"". ",mfa-3.4.1/english_mfa-3.1.0,,89e8bb7ad75a6991102d0a38fd39511e3f6849349f796bb05e0ff1d98c780e4a,,,pending,,,,,pending,
-a55Q6RWvTA$_$3,8,start_s,12.350000381469727,12.350000381469727,22.153971,192,208,"Reading a book, ",mfa-3.4.1/english_mfa-3.1.0,,89e8bb7ad75a6991102d0a38fd39511e3f6849349f796bb05e0ff1d98c780e4a,,,pending,,,,,pending,
-a55Q6RWvTA$_$3,8,end_s,13.180000305175781,13.180000305175781,22.153971,192,208,"Reading a book, ",mfa-3.4.1/english_mfa-3.1.0,,89e8bb7ad75a6991102d0a38fd39511e3f6849349f796bb05e0ff1d98c780e4a,,,pending,,,,,pending,
-a55Q6RWvTA$_$3,9,start_s,13.739999771118164,13.739999771118164,22.153971,208,236,"going for a nice walk, and, ",mfa-3.4.1/english_mfa-3.1.0,,89e8bb7ad75a6991102d0a38fd39511e3f6849349f796bb05e0ff1d98c780e4a,,,pending,,,,automatic_quality_merge,pending,
