sample_id,video_id,phrase_index,endpoint,text,asr_s,current_s,git_s,current_abs_difference_s,git_abs_difference_s
-egA8-b7-3M$_$20,-egA8-b7-3M,2,end,and that makes you closer to that client.,5.92,6.474437,5.849999904632568,0.5544370000000001,0.07000009536743157
-egA8-b7-3M$_$26,-egA8-b7-3M,0,start,We're updating it all the time ,0.0,0.5099999904632568,0.44999998807907104,0.5099999904632568,0.44999998807907104
-egA8-b7-3M$_$26,-egA8-b7-3M,0,end,We're updating it all the time ,2.06,2.119999885559082,2.0999999046325684,0.05999988555908198,0.039999904632568306
-egA8-b7-3M$_$26,-egA8-b7-3M,1,start,and looking forward to your comments on our ,2.06,2.450000047683716,2.0999999046325684,0.39000004768371577,0.039999904632568306
-egA8-b7-3M$_$26,-egA8-b7-3M,1,end,and looking forward to your comments on our ,4.74,4.670000076293945,4.900000095367432,0.0699999237060549,0.16000009536743143
-egA8-b7-3M$_$26,-egA8-b7-3M,2,start,videos.,4.74,4.670000076293945,4.900000095367432,0.0699999237060549,0.16000009536743143
-egA8-b7-3M$_$26,-egA8-b7-3M,2,end,videos.,5.1,5.340000152587891,5.199999809265137,0.24000015258789098,0.09999980926513707
-egA8-b7-3M$_$6,-egA8-b7-3M,0,start,First exhibiting is a wonderful opportunity to network ,0.0,0.5199999809265137,0.44999998807907104,0.5199999809265137,0.44999998807907104
-egA8-b7-3M$_$6,-egA8-b7-3M,0,end,First exhibiting is a wonderful opportunity to network ,3.8,3.930000066757202,3.9000000953674316,0.13000006675720233,0.10000009536743182
-egA8-b7-3M$_$6,-egA8-b7-3M,1,start,with other legal vendors.,3.8,3.930000066757202,3.9000000953674316,0.13000006675720233,0.10000009536743182
-egA8-b7-3M$_$6,-egA8-b7-3M,1,end,with other legal vendors.,5.26,5.550000190734863,5.449999809265137,0.2900001907348635,0.18999980926513693
-egA8-b7-3M$_$9,-egA8-b7-3M,0,start,"Secondly, ",0.0,0.44999998807907104,0.3499999940395355,0.44999998807907104,0.3499999940395355
-egA8-b7-3M$_$9,-egA8-b7-3M,0,end,"Secondly, ",0.98,1.100000023841858,0.8999999761581421,0.12000002384185793,0.08000002384185789
-egA8-b7-3M$_$9,-egA8-b7-3M,1,start,another goal of exhibiting  is building your company ,1.26,1.100000023841858,0.8999999761581421,0.1599999761581421,0.3600000238418579
-egA8-b7-3M$_$9,-egA8-b7-3M,1,end,another goal of exhibiting  is building your company ,3.84,3.9000000953674316,3.950000047683716,0.06000009536743178,0.11000004768371596
-egA8-b7-3M$_$9,-egA8-b7-3M,2,start,image.,3.84,3.9000000953674316,3.950000047683716,0.06000009536743178,0.11000004768371596
-egA8-b7-3M$_$9,-egA8-b7-3M,2,end,image.,4.34,4.936,4.349999904632568,0.5960000000000001,0.009999904632568501
-lzEya4AM_4$_$5,-lzEya4AM_4,1,start,"three categories, ",2.14,2.0999999046325684,2.549999952316284,0.040000095367431765,0.40999995231628406
-lzEya4AM_4$_$5,-lzEya4AM_4,1,end,"three categories, ",3.36,3.0199999809265137,3.549999952316284,0.3400000190734862,0.1899999523162843
-lzEya4AM_4$_$5,-lzEya4AM_4,2,start,inducing ,3.36,3.5799999237060547,3.549999952316284,0.2199999237060548,0.1899999523162843
-lzEya4AM_4$_$5,-lzEya4AM_4,2,end,inducing ,4.3,4.309999942779541,4.0,0.009999942779541193,0.2999999999999998
-lzEya4AM_4$_$5,-lzEya4AM_4,3,start,nausea and vomiting would be your next step.,4.3,4.980000019073486,4.0,0.6800000190734865,0.2999999999999998
-lzEya4AM_4$_$5,-lzEya4AM_4,3,end,nausea and vomiting would be your next step.,7.08,7.039999961853027,7.050000190734863,0.04000003814697273,0.02999980926513679
-lzEya4AM_4$_$6,-lzEya4AM_4,0,start,If the product or poison is some type ,0.0,0.5099999904632568,0.44999998807907104,0.5099999904632568,0.44999998807907104
-lzEya4AM_4$_$6,-lzEya4AM_4,0,end,If the product or poison is some type ,2.66,2.700000047683716,2.5999999046325684,0.04000004768371568,0.06000009536743178
-lzEya4AM_4$_$6,-lzEya4AM_4,1,start,of petroleum product ,2.66,2.700000047683716,2.5999999046325684,0.04000004768371568,0.06000009536743178
-lzEya4AM_4$_$6,-lzEya4AM_4,1,end,of petroleum product ,3.8,3.8499999046325684,4.099999904632568,0.04999990463256854,0.29999990463256854
-lzEya4AM_4$_$6,-lzEya4AM_4,2,start,"or corrosive product, ",3.8,4.159999847412109,4.099999904632568,0.35999984741210955,0.29999990463256854
-lzEya4AM_4$_$6,-lzEya4AM_4,2,end,"or corrosive product, ",5.28,5.289999961853027,5.0,0.009999961853027095,0.28000000000000025
-lzEya4AM_4$_$6,-lzEya4AM_4,3,start,you would not attempt ,5.28,5.78000020980835,5.0,0.5000002098083494,0.28000000000000025
-lzEya4AM_4$_$6,-lzEya4AM_4,3,end,you would not attempt ,6.78,6.880000114440918,6.5,0.10000011444091772,0.28000000000000025
-lzEya4AM_4$_$6,-lzEya4AM_4,4,start,"to induce vomiting and nausea, as ",6.78,7.210000038146973,6.5,0.4300000381469724,0.28000000000000025
-lzEya4AM_4$_$6,-lzEya4AM_4,4,end,"to induce vomiting and nausea, as ",9.74,9.100000381469727,8.449999809265137,0.6399996185302737,1.2900001907348635
-lzEya4AM_4$_$6,-lzEya4AM_4,6,start,it could cause damage and burning on the ,11.48,11.760000228881836,11.350000381469727,0.2800002288818355,0.12999961853027386
-lzEya4AM_4$_$6,-lzEya4AM_4,6,end,it could cause damage and burning on the ,13.64,13.600000381469727,13.75,0.039999618530274006,0.10999999999999943
-lzEya4AM_4$_$6,-lzEya4AM_4,7,start,way back up.,13.64,13.600000381469727,13.75,0.039999618530274006,0.10999999999999943
-lzEya4AM_4$_$6,-lzEya4AM_4,7,end,way back up.,14.52,14.289999961853027,14.350000381469727,0.23000003814697223,0.169999618530273
-mqbVkbCndg$_$0,-mqbVkbCndg,0,start,"How, ",0.0,0.05999999865889549,0.10000000149011612,0.05999999865889549,0.10000000149011612
-mqbVkbCndg$_$0,-mqbVkbCndg,0,end,"How, ",0.48,0.5400000214576721,0.75,0.06000002145767214,0.27
-mqbVkbCndg$_$0,-mqbVkbCndg,1,start,at a particular moment in time—our moment ,0.54,0.8100000023841858,0.75,0.27000000238418576,0.20999999999999996
-mqbVkbCndg$_$0,-mqbVkbCndg,1,end,at a particular moment in time—our moment ,3.3,3.450000047683716,4.400000095367432,0.150000047683716,1.1000000953674318
-mqbVkbCndg$_$0,-mqbVkbCndg,2,start,in time—,3.3,3.450000047683716,4.400000095367432,0.150000047683716,1.1000000953674318
-mqbVkbCndg$_$0,-mqbVkbCndg,2,end,in time—,4.04,4.019999980926514,4.949999809265137,0.020000019073486364,0.9099998092651367
-mqbVkbCndg$_$0,-mqbVkbCndg,3,start,are they ,4.6,4.46999979019165,4.949999809265137,0.13000020980834925,0.3499998092651371
-mqbVkbCndg$_$0,-mqbVkbCndg,3,end,are they ,5.2,5.010000228881836,5.75,0.18999977111816424,0.5499999999999998
-mqbVkbCndg$_$0,-mqbVkbCndg,4,start,limited,5.2,5.320000171661377,5.75,0.12000017166137678,0.5499999999999998
-mqbVkbCndg$_$0,-mqbVkbCndg,4,end,limited,5.76,5.900000095367432,6.349999904632568,0.14000009536743185,0.5899999046325686
-qDkUB0GgYY$_$6,-qDkUB0GgYY,0,start,"We always love to hear what you say, ",0.6,0.47999998927116394,0.05000000074505806,0.12000001072883604,0.5499999992549419
-qDkUB0GgYY$_$6,-qDkUB0GgYY,0,end,"We always love to hear what you say, ",2.22,2.25,2.049999952316284,0.029999999999999805,0.17000004768371602
-qDkUB0GgYY$_$6,-qDkUB0GgYY,1,start,and like and share this video as well.,2.22,2.509999990463257,2.049999952316284,0.28999999046325664,0.17000004768371602
-qDkUB0GgYY$_$6,-qDkUB0GgYY,1,end,and like and share this video as well.,4.22,4.090000152587891,4.5,0.12999984741210913,0.28000000000000025
-s9qJ7ATP7w$_$0,-s9qJ7ATP7w,0,start,"they have doubt, ",0.0,0.07,0.30000001192092896,0.07,0.30000001192092896
-s9qJ7ATP7w$_$0,-s9qJ7ATP7w,0,end,"they have doubt, ",0.54,0.63,1.2000000476837158,0.08999999999999997,0.6600000476837158
-s9qJ7ATP7w$_$0,-s9qJ7ATP7w,1,start,"they have fear, ",0.82,0.63,1.2000000476837158,0.18999999999999995,0.38000004768371587
-s9qJ7ATP7w$_$0,-s9qJ7ATP7w,1,end,"they have fear, ",1.42,1.44,2.049999952316284,0.020000000000000018,0.6299999523162843
-s9qJ7ATP7w$_$0,-s9qJ7ATP7w,4,start,and then they just give up,4.84,5.19,5.199999809265137,0.35000000000000053,0.35999980926513686
-s9qJ7ATP7w$_$0,-s9qJ7ATP7w,4,end,and then they just give up,6.5,6.16,6.400000095367432,0.33999999999999986,0.09999990463256836
-s9qJ7ATP7w$_$1,-s9qJ7ATP7w,1,start,is to lose,2.58,3.07,3.4000000953674316,0.48999999999999977,0.8200000953674316
-s9qJ7ATP7w$_$1,-s9qJ7ATP7w,1,end,is to lose,3.68,4.38,4.300000190734863,0.6999999999999997,0.6200001907348631
-s9qJ7ATP7w$_$4,-s9qJ7ATP7w,0,start,"I have lost at everything you can imagine, ",0.62,0.53,0.05000000074505806,0.08999999999999997,0.5699999992549419
-s9qJ7ATP7w$_$4,-s9qJ7ATP7w,0,end,"I have lost at everything you can imagine, ",2.82,2.91,3.5,0.0900000000000003,0.6800000000000002
-s9qJ7ATP7w$_$4,-s9qJ7ATP7w,1,start,seriously,2.98,2.91,3.5,0.06999999999999984,0.52
-s9qJ7ATP7w$_$4,-s9qJ7ATP7w,1,end,seriously,3.26,4.246875,4.0,0.9868750000000004,0.7400000000000002
-s9qJ7ATP7w$_$5,-s9qJ7ATP7w,0,start,I have ,0.86,0.0,0.30000001192092896,0.86,0.559999988079071
-s9qJ7ATP7w$_$5,-s9qJ7ATP7w,0,end,I have ,1.46,0.88,1.0499999523162842,0.58,0.4100000476837158
-s9qJ7ATP7w$_$5,-s9qJ7ATP7w,1,start,been beat up and put down and ,1.46,1.39,1.0499999523162842,0.07000000000000006,0.4100000476837158
-s9qJ7ATP7w$_$5,-s9qJ7ATP7w,1,end,been beat up and put down and ,4.06,4.06,3.6500000953674316,0.0,0.40999990463256797
-s9qJ7ATP7w$_$5,-s9qJ7ATP7w,2,start,"everything that can go wrong, ",4.06,4.82,3.6500000953674316,0.7600000000000007,0.40999990463256797
-s9qJ7ATP7w$_$5,-s9qJ7ATP7w,2,end,"everything that can go wrong, ",6.28,6.35,6.099999904632568,0.0699999999999994,0.1800000953674319
-s9qJ7ATP7w$_$5,-s9qJ7ATP7w,3,start,has gone wrong for me,6.28,6.72,6.099999904632568,0.4399999999999995,0.1800000953674319
-s9qJ7ATP7w$_$5,-s9qJ7ATP7w,3,end,has gone wrong for me,8.0,8.397875,8.149999618530273,0.39787500000000087,0.14999961853027344
-s9qJ7ATP7w$_$6,-s9qJ7ATP7w,0,start,But ,0.6,0.0,0.0,0.6,0.6
-s9qJ7ATP7w$_$6,-s9qJ7ATP7w,0,end,But ,0.74,0.78,0.44999998807907104,0.040000000000000036,0.29000001192092895
-s9qJ7ATP7w$_$6,-s9qJ7ATP7w,1,start,I just kept going,0.74,1.22,0.44999998807907104,0.48,0.29000001192092895
-s9qJ7ATP7w$_$6,-s9qJ7ATP7w,1,end,I just kept going,1.82,1.81,2.0,0.010000000000000009,0.17999999999999994
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w,0,start,"I used to work for Warren Avis, ",0.0,0.51,0.05000000074505806,0.51,0.05000000074505806
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w,0,end,"I used to work for Warren Avis, ",1.7,1.74,1.850000023841858,0.040000000000000036,0.15000002384185795
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w,2,start,"and he said to me one day, """,3.32,3.14,3.5999999046325684,0.17999999999999972,0.2799999046325685
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w,2,end,"and he said to me one day, """,4.34,4.35,4.599999904632568,0.009999999999999787,0.2599999046325685
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w,3,start,"Robert, ""what's the purpose of ",4.86,4.77,4.599999904632568,0.09000000000000075,0.26000009536743196
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w,3,end,"Robert, ""what's the purpose of ",5.98,5.9,6.050000190734863,0.08000000000000007,0.07000019073486285
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w,4,start,business,5.98,6.33,6.050000190734863,0.34999999999999964,0.07000019073486285
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w,4,end,business,6.22,6.61,6.5,0.39000000000000057,0.28000000000000025
-s9qJ7ATP7w$_$8,-s9qJ7ATP7w,0,start,""" And I said, ""Oh, ",0.54,0.5,0.0,0.040000000000000036,0.54
-s9qJ7ATP7w$_$8,-s9qJ7ATP7w,0,end,""" And I said, ""Oh, ",1.06,1.06,1.0,0.0,0.06000000000000005
-s9qJ7ATP7w$_$8,-s9qJ7ATP7w,1,start,"make a profit, ",1.28,1.06,1.0,0.21999999999999997,0.28
-s9qJ7ATP7w$_$8,-s9qJ7ATP7w,1,end,"make a profit, ",1.82,1.9,1.7000000476837158,0.07999999999999985,0.11999995231628424
-s9qJ7ATP7w$_$8,-s9qJ7ATP7w,2,start,and all these other things,1.82,1.9,1.7000000476837158,0.07999999999999985,0.11999995231628424
-s9qJ7ATP7w$_$8,-s9qJ7ATP7w,2,end,and all these other things,2.68,2.64,3.1500000953674316,0.040000000000000036,0.4700000953674315
-t217m2on-s$_$2,-t217m2on-s,0,start,"But a good thing to do is yawning, ",0.0,0.5,0.5,0.5,0.5
-t217m2on-s$_$2,-t217m2on-s,0,end,"But a good thing to do is yawning, ",3.16,2.619999885559082,3.549999952316284,0.5400001144409181,0.38999995231628404
-t217m2on-s$_$2,-t217m2on-s,1,start,chewing gum is effective.,3.46,3.0899999141693115,3.549999952316284,0.37000008583068844,0.08999995231628422
-t217m2on-s$_$2,-t217m2on-s,1,end,chewing gum is effective.,4.94,5.039999961853027,5.199999809265137,0.09999996185302695,0.25999980926513633
-t217m2on-s$_$7,-t217m2on-s,0,start,If you find that your ears ,0.0,0.5099999904632568,0.44999998807907104,0.5099999904632568,0.44999998807907104
-t217m2on-s$_$7,-t217m2on-s,0,end,If you find that your ears ,2.42,2.2899999618530273,2.0,0.13000003814697259,0.41999999999999993
-t217m2on-s$_$7,-t217m2on-s,1,start,consistently do this and you can't pop them ,2.42,2.680000066757202,2.0,0.2600000667572022,0.41999999999999993
-t217m2on-s$_$7,-t217m2on-s,1,end,consistently do this and you can't pop them ,6.12,6.039999961853027,5.400000095367432,0.08000003814697276,0.7199999046325685
-t217m2on-s$_$7,-t217m2on-s,2,start,"often, you'",6.12,6.039999961853027,5.400000095367432,0.08000003814697276,0.7199999046325685
-t217m2on-s$_$7,-t217m2on-s,2,end,"often, you'",6.54,6.53000020980835,5.849999904632568,0.009999790191650426,0.6900000953674317
-t217m2on-s$_$7,-t217m2on-s,3,start,ll definitely need to see a physician ,7.12,6.940000057220459,6.25,0.17999994277954112,0.8700000000000001
-t217m2on-s$_$7,-t217m2on-s,3,end,ll definitely need to see a physician ,9.0,8.970000267028809,8.649999618530273,0.029999732971191406,0.35000038146972656
-t217m2on-s$_$7,-t217m2on-s,4,start,"regarding those things, ",9.0,9.449999809265137,8.649999618530273,0.4499998092651367,0.35000038146972656
-t217m2on-s$_$7,-t217m2on-s,4,end,"regarding those things, ",10.6,10.609999656677246,10.100000381469727,0.009999656677246449,0.4999996185302731
-t217m2on-s$_$7,-t217m2on-s,5,start,it could be something more of a nasal ,10.86,10.829999923706055,10.100000381469727,0.030000076293944744,0.7599996185302729
-t217m2on-s$_$7,-t217m2on-s,5,end,it could be something more of a nasal ,12.44,12.529999732971191,12.699999809265137,0.0899997329711919,0.2599998092651372
-t217m2on-s$_$7,-t217m2on-s,6,start,infection or a sinus infection ,12.44,12.529999732971191,12.699999809265137,0.0899997329711919,0.2599998092651372
-t217m2on-s$_$7,-t217m2on-s,6,end,infection or a sinus infection ,14.52,14.699999809265137,14.350000381469727,0.17999980926513715,0.169999618530273
-tANM6ETl_M$_$3,-tANM6ETl_M,0,start,The first place is either you have a ,0.0,0.5199999809265137,0.4000000059604645,0.5199999809265137,0.4000000059604645
-tANM6ETl_M$_$3,-tANM6ETl_M,0,end,The first place is either you have a ,2.38,2.259999990463257,2.25,0.12000000953674306,0.1299999999999999
-tANM6ETl_M$_$3,-tANM6ETl_M,1,start,"prospect, ",2.38,2.259999990463257,2.25,0.12000000953674306,0.1299999999999999
-tANM6ETl_M$_$3,-tANM6ETl_M,1,end,"prospect, ",2.8,2.930000066757202,2.8499999046325684,0.13000006675720233,0.04999990463256854
-tANM6ETl_M$_$3,-tANM6ETl_M,2,start,"or a customer who's never done it before, ",2.8,2.930000066757202,2.8499999046325684,0.13000006675720233,0.04999990463256854
-tANM6ETl_M$_$3,-tANM6ETl_M,2,end,"or a customer who's never done it before, ",5.02,4.980000019073486,4.949999809265137,0.039999980926513246,0.07000019073486285
-tPCytz4rww$_$10,-tPCytz4rww,1,start,thousand square foot condo.,2.5,2.380000114440918,2.5999999046325684,0.11999988555908203,0.09999990463256836
-tPCytz4rww$_$10,-tPCytz4rww,1,end,thousand square foot condo.,4.06,4.139999866485596,4.550000190734863,0.0799998664855961,0.49000019073486367
-tPCytz4rww$_$12,-tPCytz4rww,2,start,similar ,3.0,3.7799999713897705,4.949999809265137,0.7799999713897705,1.9499998092651367
-tPCytz4rww$_$12,-tPCytz4rww,2,end,similar ,3.7,4.269999980926514,5.349999904632568,0.5699999809265135,1.6499999046325682
-tPCytz4rww$_$12,-tPCytz4rww,3,start,with bedrooms and bathrooms as well ,3.7,4.989999771118164,5.349999904632568,1.2899997711181639,1.6499999046325682
-tPCytz4rww$_$12,-tPCytz4rww,3,end,with bedrooms and bathrooms as well ,7.56,7.380000114440918,8.149999618530273,0.17999988555908164,0.5899996185302738
-tPCytz4rww$_$12,-tPCytz4rww,4,start,and hopefully the complexes have similar amenities.,8.16,7.690000057220459,8.149999618530273,0.46999994277954116,0.010000381469726705
-tPCytz4rww$_$12,-tPCytz4rww,4,end,and hopefully the complexes have similar amenities.,11.14,11.736,11.600000381469727,0.5960000000000001,0.460000381469726
-tPCytz4rww$_$16,-tPCytz4rww,1,start,to ,1.44,2.950000047683716,3.4000000953674316,1.5100000476837159,1.9600000953674317
-tPCytz4rww$_$16,-tPCytz4rww,1,end,to ,4.4,3.359999895095825,3.700000047683716,1.0400001049041752,0.6999999523162845
-tPCytz4rww$_$18,-tPCytz4rww,0,start,Do so ,0.36,0.5199999809265137,0.5,0.15999998092651369,0.14
-tPCytz4rww$_$18,-tPCytz4rww,0,end,Do so ,1.08,1.0499999523162842,1.0,0.03000004768371589,0.08000000000000007
-tPCytz4rww$_$18,-tPCytz4rww,1,start,and as well you'll also want to remove ,1.52,1.3700000047683716,1.0,0.14999999523162844,0.52
-tPCytz4rww$_$18,-tPCytz4rww,1,end,and as well you'll also want to remove ,3.88,3.9600000381469727,3.75,0.08000003814697276,0.1299999999999999
-tPCytz4rww$_$18,-tPCytz4rww,2,start,any clutter from that you've accumulated.,3.88,3.9600000381469727,3.75,0.08000003814697276,0.1299999999999999
-tPCytz4rww$_$18,-tPCytz4rww,2,end,any clutter from that you've accumulated.,5.88,5.989999771118164,6.400000095367432,0.10999977111816417,0.5200000953674317
-uywlfIYOS8$_$4,-uywlfIYOS8,0,start,"And then from a brand point of view, ",1.12,0.0,0.05000000074505806,1.12,1.069999999254942
-uywlfIYOS8$_$4,-uywlfIYOS8,0,end,"And then from a brand point of view, ",2.62,2.049999952316284,2.049999952316284,0.5700000476837159,0.5700000476837159
-uywlfIYOS8$_$4,-uywlfIYOS8,1,start,we need to make sure we're driving the ,2.76,2.109999895095825,2.049999952316284,0.6500001049041746,0.7100000476837156
-uywlfIYOS8$_$4,-uywlfIYOS8,1,end,we need to make sure we're driving the ,4.34,4.289999961853027,4.550000190734863,0.050000038146972514,0.21000019073486342
-uywlfIYOS8$_$4,-uywlfIYOS8,2,start,relevant insight.,4.34,4.289999961853027,4.550000190734863,0.050000038146972514,0.21000019073486342
-uywlfIYOS8$_$4,-uywlfIYOS8,2,end,relevant insight.,5.28,5.21999979019165,5.300000190734863,0.06000020980834986,0.020000190734863033
-vxjVxOeScU$_$4,-vxjVxOeScU,0,start,"You're going to talk about their life, ",0.0,0.0,0.0,0.0,0.0
-vxjVxOeScU$_$4,-vxjVxOeScU,0,end,"You're going to talk about their life, ",2.78,2.640000104904175,2.5,0.139999895095825,0.2799999999999998
-vxjVxOeScU$_$4,-vxjVxOeScU,1,start,their marriage ,3.0,2.859999895095825,2.5,0.1400001049041748,0.5
-vxjVxOeScU$_$4,-vxjVxOeScU,1,end,their marriage ,3.9,3.950000047683716,3.5,0.05000004768371591,0.3999999999999999
-vxjVxOeScU$_$4,-vxjVxOeScU,2,start,and usually how amazing it is that they've ,4.36,4.340000152587891,3.5,0.019999847412109695,0.8600000000000003
-vxjVxOeScU$_$4,-vxjVxOeScU,2,end,and usually how amazing it is that they've ,7.2,7.099999904632568,7.099999904632568,0.10000009536743182,0.10000009536743182
-vxjVxOeScU$_$4,-vxjVxOeScU,3,start,stayed together this long.,7.2,7.099999904632568,7.099999904632568,0.10000009536743182,0.10000009536743182
-vxjVxOeScU$_$4,-vxjVxOeScU,3,end,stayed together this long.,8.5,8.619999885559082,8.800000190734863,0.11999988555908203,0.3000001907348633
-wMB_hJL-3o$_$7,-wMB_hJL-3o,0,start,So if you have a loved one who ,0.4000000000000006,0.6299999952316284,0.3499999940395355,0.22999999523162784,0.050000005960465055
-wMB_hJL-3o$_$7,-wMB_hJL-3o,0,end,So if you have a loved one who ,2.16,2.140000104904175,1.75,0.019999895095825337,0.41000000000000014
-wMB_hJL-3o$_$7,-wMB_hJL-3o,1,start,is depressed those are some of the things ,2.16,2.140000104904175,1.75,0.019999895095825337,0.41000000000000014
-wMB_hJL-3o$_$7,-wMB_hJL-3o,1,end,is depressed those are some of the things ,4.22,4.25,3.9000000953674316,0.03000000000000025,0.3199999046325681
-wMB_hJL-3o$_$7,-wMB_hJL-3o,2,start,that you should think about doing.,4.22,4.25,3.9000000953674316,0.03000000000000025,0.3199999046325681
-wMB_hJL-3o$_$7,-wMB_hJL-3o,2,end,that you should think about doing.,5.46,5.449999809265137,5.800000190734863,0.010000190734863246,0.3400001907348633
-wny0OAz3g8$_$0,-wny0OAz3g8,0,start,trade labor unions didn’t allow Black workers to ,0.0,0.28999999165534973,0.30000001192092896,0.28999999165534973,0.30000001192092896
-wny0OAz3g8$_$0,-wny0OAz3g8,0,end,trade labor unions didn’t allow Black workers to ,2.46,2.4100000858306885,2.950000047683716,0.04999991416931149,0.49000004768371586
-wny0OAz3g8$_$0,-wny0OAz3g8,1,start,join,2.46,2.4100000858306885,2.950000047683716,0.04999991416931149,0.49000004768371586
-wny0OAz3g8$_$0,-wny0OAz3g8,1,end,join,2.7,3.0,3.200000047683716,0.2999999999999998,0.5000000476837156
-wny0OAz3g8$_$1,-wny0OAz3g8,0,start,"And because they couldn’t join unions, ",0.56,0.5099999904632568,0.15000000596046448,0.05000000953674322,0.4099999940395356
-wny0OAz3g8$_$1,-wny0OAz3g8,0,end,"And because they couldn’t join unions, ",1.98,2.109999895095825,2.049999952316284,0.1299998950958252,0.0699999523162842
-wny0OAz3g8$_$1,-wny0OAz3g8,1,start,many Black workers couldn’t get manufacturing or trade ,2.28,2.109999895095825,2.049999952316284,0.1700001049041746,0.23000004768371562
-wny0OAz3g8$_$1,-wny0OAz3g8,1,end,many Black workers couldn’t get manufacturing or trade ,4.32,4.389999866485596,4.400000095367432,0.06999986648559542,0.08000009536743136
-wny0OAz3g8$_$1,-wny0OAz3g8,2,start,work – which paid much better than service work,4.32,4.389999866485596,4.400000095367432,0.06999986648559542,0.08000009536743136
-wny0OAz3g8$_$1,-wny0OAz3g8,2,end,work – which paid much better than service work,6.24,6.300000190734863,6.75,0.06000019073486307,0.5099999999999998
-wny0OAz3g8$_$2,-wny0OAz3g8,0,start,"And because they couldn’t get these jobs, ",0.56,0.5099999904632568,0.05000000074505806,0.05000000953674322,0.509999999254942
-wny0OAz3g8$_$2,-wny0OAz3g8,0,end,"And because they couldn’t get these jobs, ",2.04,2.0899999141693115,2.0,0.04999991416931149,0.040000000000000036
-wny0OAz3g8$_$2,-wny0OAz3g8,1,start,"Black communities had more men out of work, ",2.34,2.200000047683716,2.0,0.13999995231628404,0.33999999999999986
-wny0OAz3g8$_$2,-wny0OAz3g8,1,end,"Black communities had more men out of work, ",3.74,3.809999942779541,3.8499999046325684,0.0699999427795408,0.10999990463256815
-wny0OAz3g8$_$2,-wny0OAz3g8,2,start,"higher rates of poverty, ",4.04,3.950000047683716,3.8499999046325684,0.08999995231628422,0.19000009536743168
-wny0OAz3g8$_$2,-wny0OAz3g8,2,end,"higher rates of poverty, ",4.8,4.909999847412109,5.050000190734863,0.10999984741210955,0.25000019073486346
-wny0OAz3g8$_$2,-wny0OAz3g8,3,start,and more criminal behavior,4.98,4.909999847412109,5.050000190734863,0.07000015258789105,0.07000019073486285
-wny0OAz3g8$_$2,-wny0OAz3g8,3,end,and more criminal behavior,5.98,6.110000133514404,6.199999809265137,0.13000013351440387,0.2199998092651363
-wny0OAz3g8$_$3,-wny0OAz3g8,0,start,Which then allowed the white workers and unions ,0.56,0.5199999809265137,0.15000000596046448,0.04000001907348638,0.4099999940395356
-wny0OAz3g8$_$3,-wny0OAz3g8,0,end,Which then allowed the white workers and unions ,2.16,2.2799999713897705,2.5,0.11999997138977037,0.33999999999999986
-wny0OAz3g8$_$3,-wny0OAz3g8,1,start,to justify their decision to not allow black ,2.16,2.2799999713897705,2.5,0.11999997138977037,0.33999999999999986
-wny0OAz3g8$_$3,-wny0OAz3g8,1,end,to justify their decision to not allow black ,4.18,4.28000020980835,4.75,0.1000002098083499,0.5700000000000003
-wny0OAz3g8$_$3,-wny0OAz3g8,2,start,workers into their union,4.18,4.28000020980835,4.75,0.1000002098083499,0.5700000000000003
-wny0OAz3g8$_$3,-wny0OAz3g8,2,end,workers into their union,5.54,5.679999828338623,6.050000190734863,0.139999828338623,0.5100001907348632
-wny0OAz3g8$_$5,-wny0OAz3g8,0,start,This is what’s now known as racial formation ,0.62,0.5199999809265137,0.05000000074505806,0.10000001907348632,0.5699999992549419
-wny0OAz3g8$_$5,-wny0OAz3g8,0,end,This is what’s now known as racial formation ,2.42,2.5299999713897705,2.299999952316284,0.10999997138977058,0.12000004768371575
-wny0OAz3g8$_$5,-wny0OAz3g8,1,start,"theory, ",2.42,2.5299999713897705,2.299999952316284,0.10999997138977058,0.12000004768371575
-wny0OAz3g8$_$5,-wny0OAz3g8,1,end,"theory, ",2.78,2.9100000858306885,2.75,0.13000008583068867,0.029999999999999805
-wny0OAz3g8$_$7,-wny0OAz3g8,1,start,race came about as a tool to justify ,2.08,2.059999942779541,2.0,0.020000057220459055,0.08000000000000007
-wny0OAz3g8$_$7,-wny0OAz3g8,1,end,race came about as a tool to justify ,3.68,3.869999885559082,3.950000047683716,0.18999988555908187,0.27000004768371566
-wny0OAz3g8$_$7,-wny0OAz3g8,2,start,and maintain the economic and political power held ,3.68,3.869999885559082,3.950000047683716,0.18999988555908187,0.27000004768371566
-wny0OAz3g8$_$7,-wny0OAz3g8,2,end,and maintain the economic and political power held ,6.18,6.260000228881836,6.650000095367432,0.08000022888183622,0.4700000953674319
-wny0OAz3g8$_$7,-wny0OAz3g8,3,start,by those of European descent,6.18,6.260000228881836,6.650000095367432,0.08000022888183622,0.4700000953674319
